,Player,Overall Score,Potential Score,Market Value,Weekly Salary,Height,Weight,Age,Preferred Foot,Ball Skills,Defence,Mental,Passing,Physical,Shooting,Goalkeeping
197,Tyler Magloire,57,72,210000,2300,185,73,21,Right,39.0,57.333333333333336,42.166666666666664,31.666666666666668,69.71428571428571,28.25,8.2
198,Innes Cameron,57,75,220000,1500,191,78,20,Right,59.5,44.666666666666664,54.333333333333336,53.666666666666664,60.714285714285715,49.875,10.4
199,Luke Wade-Slater,57,67,170000,1500,180,70,22,Right,55.5,52.333333333333336,52.0,55.0,66.14285714285714,52.0,11.2
200,Abdulaziz Al Jamaan,57,65,150000,2900,176,69,23,Right,57.5,38.0,41.166666666666664,47.333333333333336,68.14285714285714,42.875,10.2
201,Kosei Tani,57,71,180000,1500,187,78,19,Right,7.5,11.333333333333334,27.666666666666668,18.666666666666668,32.857142857142854,13.5,56.0
202,Josh Hope,57,63,140000,1500,184,67,22,Right,61.0,41.0,53.333333333333336,53.666666666666664,60.285714285714285,40.875,11.6
203,Jamie Cumming,57,72,190000,3800,186,79,21,Right,10.5,10.666666666666666,24.5,19.666666666666668,38.857142857142854,14.5,55.8
204,Dan Kemp,57,67,170000,7500,168,63,21,Left,61.0,25.666666666666668,45.0,50.666666666666664,59.857142857142854,43.25,10.6
205,Rasmus Vinderslev,57,68,170000,1700,185,76,23,Right,56.5,55.666666666666664,55.666666666666664,48.333333333333336,64.14285714285714,38.125,8.6
206,Martin Frese,57,66,160000,1700,179,75,22,Left,61.5,29.0,46.166666666666664,48.0,64.57142857142857,45.75,9.6
207,Ibrahim Meite,57,65,150000,1700,188,72,24,Left,54.5,17.0,41.833333333333336,32.333333333333336,56.0,49.875,10.2
208,Hassan Al Geed,57,69,180000,3700,165,60,22,Right,59.5,23.666666666666668,44.333333333333336,48.333333333333336,62.57142857142857,42.75,6.6
209,Dane Ingham,57,67,150000,1500,186,73,21,Right,59.5,46.333333333333336,52.833333333333336,53.666666666666664,71.14285714285714,40.5,10.4
210,Dylan Pierias,57,69,160000,1500,168,63,20,Right,53.0,50.333333333333336,48.333333333333336,51.333333333333336,70.71428571428571,28.625,10.2
211,Jefferson Tabinas,57,65,140000,1500,182,77,22,Left,49.0,54.666666666666664,51.5,46.666666666666664,70.0,39.375,11.2
212,Agim Zeka,57,71,230000,4000,192,78,22,Left,66.5,30.0,44.5,49.333333333333336,51.142857142857146,54.0,10.4
213,Jordan Graham,57,65,150000,2700,187,80,22,Right,56.0,25.666666666666668,44.166666666666664,43.666666666666664,66.57142857142857,50.625,9.4
214,İsmail Ünal,57,69,150000,1500,181,73,22,Right,9.5,9.333333333333334,27.5,17.666666666666668,36.714285714285715,14.0,57.0
215,Nick DePuy,57,60,120000,1500,196,92,25,Right,50.0,50.666666666666664,51.166666666666664,44.0,44.42857142857143,50.375,9.2
216,Paul Lewis,57,60,130000,1900,186,72,25,Right,55.0,47.666666666666664,56.0,53.333333333333336,69.42857142857143,43.875,9.6
217,Reeco Hackett-Fairchild,57,68,180000,1900,191,74,22,Left,55.0,23.666666666666668,44.5,46.666666666666664,65.0,52.625,11.8
218,Ramón Pasquel,57,62,100000,2300,181,76,24,Right,9.5,10.666666666666666,28.666666666666668,17.666666666666668,35.714285714285715,14.375,57.2
219,Ryan Cooney,57,65,130000,2500,176,68,20,Right,54.5,55.333333333333336,53.666666666666664,59.666666666666664,61.57142857142857,46.375,8.8
220,Toby Edser,57,71,230000,4800,174,75,21,Left,62.0,44.333333333333336,45.0,61.0,63.142857142857146,43.25,11.6
221,Cameron McJannet,57,70,180000,3400,180,67,22,Left,57.5,61.666666666666664,52.333333333333336,43.333333333333336,57.57142857142857,38.875,10.2
222,Jake Vokins,57,73,210000,3600,180,70,20,Left,56.5,56.333333333333336,52.0,44.0,63.857142857142854,38.625,9.0
223,Khamis Digol,57,68,160000,1500,176,70,21,Right,49.5,57.333333333333336,47.166666666666664,43.333333333333336,66.85714285714286,34.875,10.6
224,Justin Vom Steeg,57,67,130000,1500,194,91,23,Right,11.0,10.666666666666666,22.166666666666668,23.333333333333332,32.42857142857143,14.375,56.4
225,Danny Amos,57,69,160000,1500,180,68,20,Left,52.5,57.333333333333336,51.166666666666664,52.0,63.142857142857146,42.0,12.0
226,Oscar Krusnell,57,67,150000,1500,183,70,21,Left,57.0,56.666666666666664,49.333333333333336,52.0,61.857142857142854,38.75,8.8
227,Owen Dale,57,72,230000,2200,175,65,21,Right,57.5,21.0,39.833333333333336,46.333333333333336,66.57142857142857,45.25,10.2
228,Warren O'Hora,57,72,210000,4400,191,84,21,Right,41.5,54.333333333333336,43.0,46.333333333333336,53.57142857142857,34.375,11.0
229,Abdullah Al Yousif,57,66,140000,3500,186,74,23,Left,50.0,51.666666666666664,51.333333333333336,49.333333333333336,63.42857142857143,40.125,9.2
230,Hassan Mohammed Raghfawi,57,64,130000,3900,174,63,24,Left,35.5,54.666666666666664,45.0,52.333333333333336,69.42857142857143,30.25,10.4
231,Mohammed Rayman,57,66,140000,2700,174,65,24,Right,47.5,55.333333333333336,46.0,52.666666666666664,71.0,32.875,12.2
232,Akin Famewo,57,68,160000,4400,187,72,21,Left,30.0,56.666666666666664,44.333333333333336,33.333333333333336,69.14285714285714,24.75,8.4
233,Hubert Gostomski,57,66,120000,1500,191,82,22,Right,11.0,11.333333333333334,24.166666666666668,17.0,30.285714285714285,13.375,56.0
234,Kyron Stabana,57,69,170000,1500,185,70,22,Right,48.5,55.666666666666664,44.5,47.666666666666664,68.42857142857143,31.375,10.4
235,Ryan East,57,68,180000,2700,176,70,22,Left,60.0,34.333333333333336,47.833333333333336,56.0,64.0,49.75,10.0
236,Simon Enzler,57,69,150000,1500,186,78,22,Right,12.5,16.0,27.5,22.0,33.42857142857143,14.5,56.4
237,Charlie Rowan,57,70,180000,1500,185,78,22,Right,41.0,54.0,47.0,42.0,58.285714285714285,40.375,10.8
238,Laurence Bilboe,57,67,130000,1500,190,79,22,Right,11.5,12.333333333333334,25.5,25.333333333333332,36.0,14.25,58.0
239,Andy Fisher,57,68,140000,1700,183,73,22,Right,23.5,17.0,22.833333333333332,24.333333333333332,36.857142857142854,12.75,56.2
240,Jahmal Hector-Ingram,57,69,190000,3700,180,75,21,Right,52.5,18.0,45.5,40.333333333333336,63.57142857142857,49.25,10.0
241,Gao Huaze,57,63,140000,1600,178,67,22,Right,56.0,46.666666666666664,46.833333333333336,51.666666666666664,67.57142857142857,51.25,12.2
242,Harry Phillips,57,67,170000,1500,175,65,22,Right,56.0,35.333333333333336,48.5,54.333333333333336,69.71428571428571,46.75,7.8
243,Keiran Evans,57,69,190000,3300,173,70,21,Left,58.0,51.0,54.166666666666664,57.0,61.857142857142854,46.625,9.8
244,Linus Obexer,57,68,160000,2700,177,72,23,Left,54.5,55.333333333333336,49.0,46.666666666666664,65.0,35.75,9.0
245,Christian Ventola,57,65,140000,1500,170,68,23,Right,57.0,52.0,55.333333333333336,53.0,62.57142857142857,38.0,11.0
246,Marcus Mehnert,57,66,160000,1500,184,77,22,Right,55.0,20.0,49.166666666666664,36.666666666666664,63.142857142857146,50.25,10.2
247,Tolaji Bola,57,70,180000,6700,188,80,21,Left,45.5,58.333333333333336,47.666666666666664,44.333333333333336,65.0,39.875,8.8
248,Tom Dele-Bashiru,57,74,220000,4900,183,68,20,Right,57.5,51.333333333333336,53.666666666666664,51.666666666666664,65.28571428571429,48.25,9.4
249,Juliusz Letniowski,57,68,180000,1500,183,62,22,Right,58.0,16.0,45.166666666666664,53.0,64.0,44.75,7.0
250,Marwan Al Haidari,57,62,100000,3100,188,86,24,Right,14.5,17.666666666666668,29.666666666666668,16.0,35.714285714285715,18.375,56.2
251,Takumi Sasaki,57,64,150000,1500,166,59,22,Right,54.0,32.333333333333336,46.333333333333336,54.333333333333336,74.57142857142857,44.5,9.4
252,Kim Woo Suk,57,68,160000,1500,187,74,24,Right,37.0,52.666666666666664,49.166666666666664,38.666666666666664,56.42857142857143,30.25,11.0
253,Muteb Al Mutlaq,57,68,160000,2200,165,66,22,Right,56.0,53.0,53.166666666666664,53.0,65.28571428571429,41.625,10.0
254,Kosta Petratos,57,65,150000,1500,181,79,22,Right,57.0,36.333333333333336,45.0,54.0,65.14285714285714,44.875,9.8
255,Aubin Long,57,67,130000,1500,185,80,23,Right,12.0,12.333333333333334,25.666666666666668,19.666666666666668,33.714285714285715,13.5,57.0
256,Lewis Butroid,57,68,160000,2100,175,67,21,Left,53.5,55.333333333333336,45.833333333333336,43.333333333333336,61.42857142857143,31.75,8.2
257,Robert Kakeeto,57,65,140000,1900,175,65,25,Right,52.0,55.0,51.833333333333336,46.0,68.85714285714286,39.75,10.6
258,Jaman Abdullah Al Dossary,57,59,110000,2900,178,76,27,Left,53.5,59.0,52.166666666666664,42.0,63.857142857142854,32.625,9.6
259,Nikola Tzanev,57,66,120000,1500,195,72,23,Right,14.5,11.333333333333334,27.666666666666668,22.333333333333332,45.42857142857143,14.75,56.0
260,Federico Illanes,57,60,130000,1500,178,75,26,Right,59.0,54.666666666666664,50.666666666666664,59.333333333333336,56.0,44.875,11.0
261,Habib Al Watyan,57,67,130000,2700,189,87,24,Right,18.0,16.333333333333332,30.833333333333332,19.0,48.857142857142854,19.375,54.8
262,Canice Carroll,57,69,170000,1500,182,76,21,Right,53.0,56.0,53.0,50.0,56.0,38.0,10.0
263,Sven Joss,57,62,120000,2000,179,68,26,Right,53.0,53.666666666666664,48.666666666666664,42.333333333333336,68.14285714285714,32.375,12.2
264,Rasmus Rosenqvist,57,61,130000,1500,179,65,24,Right,59.5,44.666666666666664,52.5,53.666666666666664,60.142857142857146,45.875,10.0
265,Qasem Lajami,57,66,150000,3500,178,75,24,Left,42.5,57.333333333333336,46.166666666666664,40.666666666666664,66.42857142857143,31.375,12.0
266,Will Collar,57,64,130000,1500,181,76,23,Right,56.0,55.0,51.166666666666664,54.333333333333336,61.714285714285715,45.625,11.6
267,Frank Ross,57,68,170000,1500,172,61,22,Right,57.5,49.0,52.833333333333336,56.666666666666664,61.42857142857143,37.5,12.4
268,Aaron Hayden,57,67,150000,1800,186,79,23,Right,39.0,57.666666666666664,40.833333333333336,31.0,64.14285714285714,33.125,10.6
269,Niklas Zulciak,57,59,130000,1500,174,67,26,Right,56.0,31.0,49.666666666666664,56.333333333333336,65.14285714285714,44.375,10.0
270,Hamdan Al Ruwaili,57,62,120000,3000,171,62,25,Right,47.5,55.666666666666664,47.833333333333336,51.0,65.57142857142857,32.375,12.2
271,Joan Castro,57,66,140000,1500,175,70,23,Right,48.0,55.0,48.333333333333336,46.0,68.71428571428571,30.75,10.8
272,Scott Allardice,57,63,140000,1500,181,70,22,Right,55.0,55.333333333333336,53.833333333333336,56.666666666666664,55.0,51.125,10.8
273,Shaun McWilliams,57,71,230000,2400,180,69,22,Right,57.5,57.0,53.5,55.666666666666664,63.714285714285715,42.375,12.2
274,Oliver Finney,57,68,170000,2000,170,69,22,Left,59.5,46.333333333333336,48.166666666666664,56.333333333333336,62.42857142857143,42.875,10.2
275,Jorge Soto,57,62,100000,1500,187,82,27,Right,17.0,15.333333333333334,25.5,22.333333333333332,45.857142857142854,18.625,55.4
276,Easah Suliman,57,68,160000,1500,188,78,22,Right,43.0,56.0,47.333333333333336,44.0,59.0,37.125,9.0
277,Wang Guoming,57,57,70000,1700,187,81,30,Right,18.0,15.333333333333334,30.0,23.666666666666668,53.142857142857146,20.25,57.2
278,Giacomo Ricci,57,61,120000,4700,180,75,24,Right,53.0,62.333333333333336,49.333333333333336,36.666666666666664,61.285714285714285,32.625,9.8
279,Alistair Coote,57,68,180000,1500,170,65,22,Right,60.0,41.666666666666664,45.5,53.333333333333336,65.71428571428571,45.625,8.6
280,Nicolás Araya,57,69,150000,1500,176,73,21,Right,12.5,13.0,32.666666666666664,17.666666666666668,44.857142857142854,14.875,55.6
281,Dong Yanfeng,57,63,130000,1700,182,75,24,Right,53.5,53.666666666666664,54.5,45.333333333333336,68.0,31.0,11.6
282,Dale Gorman,57,63,140000,2300,180,70,24,Right,56.5,54.0,57.666666666666664,57.333333333333336,64.71428571428571,49.875,11.8
283,Bayron Oyarzo,57,64,150000,1500,165,64,25,Right,52.5,14.666666666666666,42.666666666666664,51.0,60.857142857142854,50.0,11.0
284,Wu Yizhen,57,60,130000,2100,184,74,26,Left,55.0,35.333333333333336,44.666666666666664,53.0,62.714285714285715,49.625,9.0
285,Qiao Wei,57,57,80000,2000,186,74,33,Right,53.5,53.333333333333336,53.0,49.333333333333336,62.714285714285715,42.75,12.4
286,Yang Shiyuan,57,62,120000,1900,173,68,26,Right,54.0,59.0,55.166666666666664,47.333333333333336,66.14285714285714,37.375,9.0
287,Wang Dalong,57,57,80000,2000,188,80,31,Right,42.5,55.0,45.5,38.0,63.0,30.0,8.4
288,Sun Le,57,57,70000,1700,188,83,30,Right,19.0,18.333333333333332,35.833333333333336,21.0,46.285714285714285,17.875,55.6
289,Zhang Yi,57,60,130000,2100,181,67,27,Right,56.5,54.666666666666664,55.5,55.0,67.57142857142857,54.0,9.8
290,Ji Xiaoxuan,57,58,120000,1500,177,73,27,Right,58.0,30.333333333333332,48.166666666666664,50.666666666666664,61.285714285714285,46.0,9.4
291,Li Haowen,57,60,130000,2200,183,83,26,Right,49.5,37.666666666666664,48.833333333333336,33.666666666666664,66.0,52.75,12.8
292,Wang Yaopeng,57,61,120000,1700,187,80,25,Right,47.5,54.666666666666664,44.333333333333336,36.333333333333336,63.142857142857146,29.375,11.2
293,Kjetil Haug,57,70,160000,1500,187,70,22,Right,19.0,19.0,27.5,27.666666666666668,45.714285714285715,21.5,56.0
294,Regan Donelon,57,62,120000,1500,171,71,24,Left,56.0,54.666666666666664,52.166666666666664,56.0,67.42857142857143,42.25,12.6
295,Harry Isted,57,67,130000,1700,186,74,23,Right,17.5,14.666666666666666,23.666666666666668,20.666666666666668,35.714285714285715,21.0,57.0
296,Feng Gang,57,58,120000,2200,176,62,27,Right,59.5,54.666666666666664,52.5,56.0,69.57142857142857,51.0,10.6
297,Chang Feiya,57,58,120000,2300,180,65,27,Right,56.0,39.333333333333336,45.166666666666664,50.666666666666664,64.0,44.875,9.4
298,Sun Guowen,57,58,120000,2100,182,73,26,Right,54.5,42.333333333333336,51.0,53.333333333333336,66.14285714285714,45.375,12.8
299,Zhu Xiaogang,57,57,90000,2200,181,70,32,Right,49.5,56.0,53.833333333333336,54.333333333333336,60.57142857142857,44.875,13.4
300,Marco Albertoni,57,63,110000,1500,188,82,25,Left,18.0,15.0,27.5,20.333333333333332,47.42857142857143,20.25,55.6
301,Jonas Gemmer,57,64,140000,1700,183,76,24,Right,59.0,52.666666666666664,54.5,57.333333333333336,68.42857142857143,45.625,12.0
302,Marc Mas,57,57,100000,1500,176,81,30,Right,52.5,25.0,43.333333333333336,34.333333333333336,57.285714285714285,50.125,11.8
303,Mohammed Al Wakid,57,57,70000,4100,182,82,28,Right,20.0,21.333333333333332,35.666666666666664,28.666666666666668,42.42857142857143,20.625,55.6
304,Adnan Marić,57,66,160000,1500,181,76,23,Right,56.5,44.333333333333336,51.0,57.0,61.42857142857143,46.625,12.6
305,Jacob Blyth,57,57,110000,1900,191,77,28,Right,51.0,29.333333333333332,48.5,44.333333333333336,59.714285714285715,52.125,12.4
306,Dominik Budzyński,57,57,70000,1500,189,83,28,Right,23.0,21.0,27.5,24.0,49.142857142857146,19.125,55.4
307,Mathias Fredriksen,57,58,120000,1500,170,65,26,Right,70.0,27.333333333333332,40.5,46.333333333333336,64.42857142857143,44.875,12.6
308,Jonte Smith,57,61,140000,2100,181,76,26,Right,50.0,29.333333333333332,46.833333333333336,42.0,66.71428571428571,46.375,11.2
309,Matteo Ricci,57,62,100000,1500,183,75,26,Left,18.0,16.333333333333332,27.5,21.0,45.0,20.875,56.0
310,Adam Buxton,57,57,90000,1600,185,81,28,Right,48.5,57.0,53.5,55.0,58.714285714285715,47.625,11.0
311,Alex Cooper,57,57,110000,1500,180,70,28,Left,54.5,45.0,54.666666666666664,53.666666666666664,61.142857142857146,52.875,11.8
312,Mark McGinley,57,58,80000,1500,185,86,30,Right,18.0,16.333333333333332,27.0,13.666666666666666,46.714285714285715,17.25,56.4
313,Luka Mijaljevic,57,57,110000,1500,180,75,29,Left,57.0,21.666666666666668,48.666666666666664,35.333333333333336,56.57142857142857,53.125,9.6
314,Shane McEleney,57,58,100000,1500,190,98,29,Right,32.5,53.0,49.333333333333336,38.0,55.285714285714285,34.625,11.4
315,Li Benjian,57,57,60000,2200,179,73,34,Left,55.5,51.666666666666664,55.333333333333336,55.0,57.285714285714285,51.125,13.2
316,Rene Gilmartin,57,57,60000,4800,197,101,33,Right,17.5,17.666666666666668,32.5,22.0,47.42857142857143,17.75,57.6
317,Alan Bennett,57,57,15000,1500,188,85,38,Right,30.0,56.666666666666664,47.666666666666664,30.666666666666668,36.285714285714285,27.75,10.6
318,Nicky Hunt,57,57,30000,1800,185,86,37,Right,53.0,59.666666666666664,55.666666666666664,50.666666666666664,50.714285714285715,48.0,10.8
319,Kyriakos Stamatopoulos,57,57,10000,1500,188,80,41,Left,18.0,10.333333333333334,33.833333333333336,25.0,46.142857142857146,15.75,55.2
320,Juan Camilo Suárez,56,63,120000,1500,180,75,21,Right,35.0,56.0,40.833333333333336,40.0,60.57142857142857,30.5,11.8
321,Ruvira,56,70,160000,1500,185,75,20,Right,19.0,10.0,24.666666666666668,19.333333333333332,38.42857142857143,17.0,57.2
322,Erland Tangvik,56,63,100000,1500,186,80,23,Right,9.0,9.333333333333334,21.0,22.0,36.857142857142854,13.375,55.8
323,Mads Sande,56,63,130000,1500,181,70,22,Right,50.0,41.0,50.333333333333336,56.0,60.142857142857146,42.875,8.8
324,Hassan Al Shamrani,56,57,90000,3100,184,73,29,Right,46.0,55.0,49.333333333333336,42.666666666666664,59.42857142857143,33.875,8.6
325,Paulos Abraham,56,71,180000,1500,172,66,18,Right,55.5,20.666666666666668,41.833333333333336,44.333333333333336,62.0,43.375,11.0
326,Gautier Ott,56,75,180000,1500,175,70,18,Left,54.5,13.0,40.166666666666664,42.333333333333336,59.857142857142854,52.625,9.4
327,Dmitry Markitesov,56,75,190000,1500,180,74,19,Right,52.0,49.333333333333336,59.0,57.0,57.57142857142857,48.875,8.8
328,Samuel Renel,56,72,180000,1500,183,71,18,Right,62.0,39.333333333333336,47.0,52.666666666666664,57.42857142857143,46.875,12.2
329,Winston Ramírez,56,69,150000,1500,175,65,19,Right,53.5,58.0,44.5,45.333333333333336,65.42857142857143,29.875,9.2
330,Joseph Espinoza,56,66,120000,1500,169,63,20,Right,51.0,58.666666666666664,49.5,47.0,57.142857142857146,36.0,10.2
331,Zakaria Atteri,56,70,190000,1500,174,66,19,Right,58.0,28.0,44.166666666666664,53.0,65.14285714285714,46.125,10.6
332,Patrick Seagrist,56,66,130000,1500,183,77,22,Left,50.0,54.333333333333336,46.166666666666664,54.0,62.714285714285715,36.0,9.2
333,Jaime Ortíz,56,64,140000,2200,175,75,21,Right,58.0,15.666666666666666,39.666666666666664,40.666666666666664,62.285714285714285,49.5,8.4
334,Michael Carcelén,56,64,130000,2300,175,75,23,Right,49.5,39.0,47.5,53.333333333333336,63.857142857142854,43.0,10.6
335,Davide Luzi,56,68,140000,1500,177,70,18,Right,52.5,30.333333333333332,38.666666666666664,38.333333333333336,57.285714285714285,49.375,11.2
336,Sergio Sulbarán,56,62,120000,2200,165,63,22,Right,55.0,34.0,40.166666666666664,50.0,52.857142857142854,47.125,10.0
337,Luis Peña,56,69,150000,1500,170,69,18,Right,52.5,44.333333333333336,51.666666666666664,51.0,54.0,43.0,9.2
338,Jorge Davidson,56,68,130000,1500,169,55,18,Right,44.0,57.666666666666664,44.833333333333336,43.0,56.142857142857146,35.5,9.2
339,Bandar Al Enezi,56,60,120000,3000,160,55,25,Left,61.5,39.0,50.833333333333336,51.0,60.857142857142854,44.625,8.6
340,Santiago Hezze,56,76,180000,1500,182,77,18,Right,57.0,56.0,48.666666666666664,57.333333333333336,60.714285714285715,45.375,11.2
341,Ezequiel Navarro,56,77,180000,1500,176,70,19,Right,34.0,56.0,40.833333333333336,32.666666666666664,60.0,35.125,9.0
342,Lukas Soza,56,63,110000,1500,177,74,22,Right,53.5,51.666666666666664,42.0,55.333333333333336,62.285714285714285,36.875,10.6
343,Juan Gamboa,56,72,190000,1500,169,58,19,Right,56.5,51.333333333333336,50.833333333333336,59.333333333333336,53.714285714285715,47.75,11.2
344,Ben Garrity,56,63,130000,1500,183,74,22,Right,54.0,38.0,48.0,54.666666666666664,60.285714285714285,48.0,12.4
345,Damiano Pecile,56,69,150000,1500,182,72,18,Right,50.5,48.666666666666664,52.0,58.333333333333336,59.714285714285715,47.75,11.8
346,Goh Young Jun,56,70,190000,1500,168,69,19,Right,56.0,33.666666666666664,50.5,59.0,60.42857142857143,40.125,11.4
347,Fomba Bourama,56,71,180000,1500,184,75,21,Right,30.5,56.333333333333336,41.333333333333336,35.666666666666664,63.0,29.25,11.0
348,Mauro Rojas,56,63,100000,1600,190,86,23,Right,11.0,11.666666666666666,27.5,9.333333333333334,33.857142857142854,12.75,55.2
349,Jhonnyer Rojas,56,72,180000,1500,175,70,18,Left,57.0,27.333333333333332,37.833333333333336,58.0,59.0,40.125,8.4
350,Jeremy Silva,56,68,150000,1500,165,66,19,Left,56.5,37.333333333333336,42.833333333333336,53.0,58.57142857142857,42.5,11.6
351,Moussa Bakayoko,56,62,120000,1500,181,77,23,Right,58.0,41.0,44.833333333333336,53.0,58.57142857142857,45.375,8.8
352,Efthymis Christopoulos,56,70,190000,1500,181,74,19,Right,48.5,27.0,46.166666666666664,39.0,59.285714285714285,51.0,9.2
