,Player,Overall Score,Potential Score,Market Value,Weekly Salary,Height,Weight,Age,Preferred Foot,Ball Skills,Defence,Mental,Passing,Physical,Shooting,Goalkeeping
198,Riku Matsuda,69,69,925000,4100,171,69,29,Right,63.5,64.0,62.0,66.33333333333333,78.28571428571429,33.25,11.2
199,Paxton Pomykal,69,83,2300000,2400,170,66,20,Left,66.0,59.333333333333336,62.833333333333336,68.33333333333333,73.42857142857143,57.5,9.2
200,Uriel Antuna,69,77,1500000,12500,174,59,23,Right,69.5,29.0,53.666666666666664,60.666666666666664,71.57142857142857,50.875,11.4
201,Nahuel Barrios,69,78,1600000,7100,156,58,22,Right,73.0,45.0,53.833333333333336,63.0,72.85714285714286,57.75,9.2
202,Hiroki Abe,69,82,2000000,42000,171,65,21,Right,74.5,30.333333333333332,49.333333333333336,55.0,77.57142857142857,55.75,9.6
203,Kei Chinen,69,73,1400000,4800,177,73,25,Right,68.5,18.0,54.666666666666664,47.666666666666664,72.28571428571429,60.125,9.0
204,Ajdin Hrustić,69,75,1400000,4700,178,70,24,Left,70.5,55.0,66.0,66.66666666666667,65.85714285714286,59.875,7.4
205,Samuel Tetteh,69,74,1400000,15500,180,68,24,Right,72.0,18.0,49.166666666666664,56.666666666666664,71.42857142857143,62.125,10.4
206,Lucas,69,72,1200000,6900,193,89,28,Right,38.5,70.33333333333333,49.0,46.666666666666664,57.57142857142857,37.5,11.0
207,Lalas Abubakar,69,74,1300000,3300,183,82,25,Right,45.5,67.33333333333333,52.333333333333336,54.0,64.85714285714286,35.625,11.8
208,Juan Camilo Chaverra,69,72,950000,1500,185,75,27,Right,9.0,14.333333333333334,26.666666666666668,18.666666666666668,37.0,13.25,68.0
209,Óscar Cabezas,69,77,1400000,1500,180,79,23,Left,57.5,67.33333333333333,55.666666666666664,52.0,66.28571428571429,37.375,11.2
210,Lazaros Lamprou,69,76,1500000,6000,183,76,22,Right,69.5,27.0,58.333333333333336,57.333333333333336,71.42857142857143,62.5,11.4
211,Nick Lima,69,72,1200000,3300,175,79,25,Right,68.0,64.33333333333333,65.83333333333333,62.666666666666664,73.57142857142857,58.25,10.8
212,Orji Okwonkwo,69,77,1500000,11500,173,72,22,Right,68.0,44.0,57.0,59.0,73.28571428571429,63.5,10.8
213,Luis González,69,69,1100000,2500,170,66,29,Right,70.5,42.0,52.666666666666664,69.66666666666667,71.85714285714286,62.5,10.8
214,Japhet Tanganga,69,84,2200000,21500,184,73,21,Right,58.5,68.66666666666667,55.333333333333336,55.666666666666664,69.28571428571429,31.0,10.6
215,Maarten Paes,69,80,1400000,4200,191,82,22,Right,13.0,11.333333333333334,28.166666666666668,18.666666666666668,37.42857142857143,15.625,68.2
216,Guilherme Schettine,69,76,1500000,3100,180,76,24,Right,67.5,20.0,55.166666666666664,53.333333333333336,66.57142857142857,68.5,9.6
217,Steven Alzate,69,80,1800000,15000,180,75,22,Right,72.5,53.666666666666664,63.833333333333336,68.33333333333333,71.57142857142857,48.625,6.8
218,Enrico Brignola,69,83,2300000,1500,168,71,21,Left,71.5,16.0,51.166666666666664,65.0,67.14285714285714,55.5,8.6
219,Achilléas Poúngouras,69,75,1300000,6300,187,77,24,Right,46.5,70.0,55.5,48.333333333333336,64.14285714285714,44.75,9.0
220,Ifeanyi Mathew,69,78,1600000,2600,173,70,23,Right,68.0,63.666666666666664,66.33333333333333,64.66666666666667,79.42857142857143,55.875,12.0
221,Anderson Santamaría,69,71,1100000,9200,183,80,28,Right,65.5,71.0,62.666666666666664,64.33333333333333,63.285714285714285,62.875,10.6
222,Renato Rochela,69,69,1100000,15000,188,77,28,Left,69.5,28.666666666666668,56.666666666666664,68.66666666666667,60.142857142857146,61.25,12.2
223,Ever Sineiro,69,69,1100000,7300,167,60,20,Right,71.5,29.333333333333332,66.66666666666667,64.33333333333333,70.57142857142857,62.25,12.0
224,Paulo Daineiro,69,69,1200000,5800,168,62,24,Right,71.0,28.0,58.333333333333336,60.333333333333336,76.28571428571429,55.625,10.8
225,Sebastian Szymański,69,85,,,174,60,21,Left,72.0,31.333333333333332,51.333333333333336,64.33333333333333,70.85714285714286,58.375,11.4
226,Francesco Cassata,69,80,1800000,15500,183,76,23,Right,72.5,57.0,63.5,68.66666666666667,58.142857142857146,47.375,7.8
227,Luca Strizzolo,69,69,1100000,2400,188,83,28,Right,65.5,26.333333333333332,55.0,50.0,69.71428571428571,56.625,9.6
228,Marco Varnier,69,81,1700000,14000,186,82,22,Right,55.0,69.33333333333333,56.333333333333336,51.0,63.57142857142857,42.0,11.4
229,Abdoulaye Sissako,69,78,1500000,5100,186,78,22,Right,68.0,66.0,67.16666666666667,64.33333333333333,69.57142857142857,52.0,9.0
230,Nicolás Milesi,69,71,1100000,7400,183,75,27,Right,61.0,63.333333333333336,59.5,66.66666666666667,72.14285714285714,54.75,9.4
231,Joel Soñora,69,75,1400000,7100,176,70,23,Right,71.0,50.333333333333336,58.333333333333336,63.666666666666664,72.14285714285714,63.25,7.6
232,Ryan Yates,69,79,1600000,12500,190,77,22,Right,64.5,64.66666666666667,63.833333333333336,59.666666666666664,69.71428571428571,52.75,8.2
233,Isaac Sackey,69,74,1300000,6200,190,88,26,Right,62.5,70.66666666666667,56.666666666666664,56.666666666666664,60.857142857142854,56.625,10.2
234,Benito,69,74,1400000,4900,178,74,25,Left,68.5,32.333333333333336,54.5,64.0,69.57142857142857,55.5,10.8
235,Cédric Kipré,69,77,1400000,6700,193,90,23,Right,43.0,67.0,54.166666666666664,46.0,63.285714285714285,36.375,9.4
236,Domingos Quina,69,84,2300000,14500,175,66,20,Right,71.5,44.0,58.5,61.333333333333336,65.71428571428571,55.75,9.8
237,Emanuel Sakic,69,69,900000,9600,176,74,29,Right,65.0,68.33333333333333,64.0,66.0,70.71428571428571,50.5,9.8
238,Riccardo Piscitelli,69,74,1000000,3400,185,78,26,Left,11.0,14.0,32.666666666666664,16.333333333333332,47.857142857142854,15.25,67.6
239,Emanuele Ndoj,69,74,1400000,6100,189,83,23,Right,69.5,65.66666666666667,64.33333333333333,66.33333333333333,69.28571428571429,59.0,8.0
240,Alfonso Herrero,69,74,1000000,3900,183,83,26,Right,16.5,12.666666666666666,38.666666666666664,31.0,56.142857142857146,18.75,68.2
241,Luca Mora,69,69,900000,2500,183,80,32,Left,68.0,57.666666666666664,63.833333333333336,70.33333333333333,62.57142857142857,62.625,12.6
242,Michele Castagnetti,69,69,1000000,2300,180,71,30,Left,67.0,68.66666666666667,66.5,68.0,72.71428571428571,65.875,8.8
243,Andrés Iniestra,69,76,1500000,8800,176,79,24,Left,66.5,66.0,64.0,67.0,63.0,48.875,8.0
244,Getterson,69,69,1100000,6000,177,70,29,Right,68.0,22.0,58.0,51.666666666666664,73.0,57.125,7.4
245,Yuki Nogami,69,69,925000,6000,180,72,29,Right,63.0,69.33333333333333,53.833333333333336,54.666666666666664,64.14285714285714,34.375,8.4
246,Omar Richards,69,78,1500000,7000,171,69,21,Left,67.5,67.33333333333333,57.0,57.0,73.71428571428571,40.625,10.8
247,Qazim Laçi,69,76,1500000,2800,180,69,24,Right,68.0,63.0,64.5,68.0,73.71428571428571,63.5,9.8
248,Lazare Amani,69,76,1500000,5400,172,64,22,Right,73.0,51.333333333333336,65.5,64.66666666666667,77.0,50.625,8.6
249,Dante Vanzeir,69,78,1600000,6400,175,77,22,Right,71.5,29.666666666666668,56.833333333333336,67.33333333333333,73.57142857142857,66.5,8.8
250,Daniel Arzani,69,83,2300000,32000,171,73,21,Right,74.0,34.0,51.333333333333336,62.333333333333336,61.285714285714285,52.125,10.8
251,Jacob Rasmussen,69,80,1700000,16500,190,81,23,Left,55.0,66.66666666666667,55.0,59.333333333333336,64.42857142857143,36.75,10.6
252,Martínez,69,72,1200000,9500,188,80,27,Left,54.5,67.33333333333333,54.833333333333336,54.0,58.285714285714285,40.375,8.0
253,Caro,69,74,1000000,6400,186,79,26,Right,18.5,15.666666666666666,33.166666666666664,24.333333333333332,44.714285714285715,23.625,68.2
254,Ramón Folch,69,69,1000000,4000,182,78,30,Right,67.0,66.66666666666667,66.5,64.33333333333333,53.142857142857146,52.125,10.2
255,Aleksandar Jovanović,69,73,975000,3300,192,85,27,Right,11.5,13.333333333333334,30.0,17.0,34.57142857142857,14.625,68.0
256,Jaílson,69,77,1400000,20000,188,74,25,Right,64.0,71.0,64.16666666666667,61.0,70.14285714285714,51.125,9.6
257,Jannik Müller,69,73,1200000,8400,183,83,26,Right,47.0,69.0,57.666666666666664,49.0,65.57142857142857,35.5,9.2
258,Cebio Soukou,69,69,1100000,8800,186,82,27,Right,70.5,32.0,55.5,63.0,74.14285714285714,62.25,8.8
259,Calogero Rizzuto,69,69,925000,3900,170,72,28,Right,62.5,64.33333333333333,62.166666666666664,65.0,78.42857142857143,48.875,10.6
260,Ché Nunnely,69,77,1600000,4500,176,73,21,Right,74.5,23.333333333333332,51.5,56.666666666666664,77.14285714285714,47.875,11.0
261,Fábio China,69,69,975000,4900,179,71,28,Left,64.0,68.66666666666667,61.5,61.333333333333336,68.0,44.875,10.8
262,Lluis López,69,79,1500000,9500,182,79,23,Right,58.0,67.66666666666667,58.166666666666664,57.0,63.714285714285715,36.0,9.6
263,Davide Eustáquio,69,69,1100000,16000,178,72,28,Right,69.0,32.333333333333336,58.166666666666664,60.0,66.57142857142857,61.25,14.8
264,Sandeiro Leal,69,69,1100000,3800,187,76,20,Right,69.0,42.333333333333336,63.666666666666664,65.0,62.0,69.625,9.6
265,Caio Tafarell,69,69,975000,6100,183,76,28,Right,53.5,68.66666666666667,65.66666666666667,61.666666666666664,68.14285714285714,57.375,10.4
266,Eray Cömert,69,82,1900000,7900,183,80,22,Right,54.5,69.66666666666667,52.833333333333336,45.333333333333336,72.0,45.625,6.4
267,Fredrik Andre Bjørkan,69,77,1400000,1800,180,75,22,Left,62.0,66.66666666666667,58.333333333333336,59.666666666666664,74.28571428571429,44.625,10.6
268,Yakou Meité,69,75,1500000,10500,185,82,24,Left,61.0,34.0,56.0,54.0,70.85714285714286,63.0,9.4
269,Pomares,69,70,1100000,4800,182,74,27,Left,60.5,66.33333333333333,59.0,62.0,69.57142857142857,48.125,8.8
270,Elgezabal,69,72,1200000,4800,185,74,27,Right,50.0,68.33333333333333,57.166666666666664,55.666666666666664,62.142857142857146,41.25,11.4
271,Barış Atik,69,74,1400000,8400,169,73,25,Right,72.0,35.0,55.666666666666664,61.333333333333336,74.71428571428571,54.75,11.6
272,Alin Toșca,69,70,1100000,6600,181,78,28,Left,58.5,69.33333333333333,61.0,63.666666666666664,66.0,44.625,11.0
273,Allan Campbell,69,79,1700000,3000,175,74,22,Right,66.5,72.66666666666667,69.0,61.0,73.0,52.875,11.4
274,Blas Riveros,69,80,1600000,7900,178,70,22,Left,73.0,65.66666666666667,56.666666666666664,66.33333333333333,79.14285714285714,38.75,10.2
275,Borja Galán,69,69,1100000,4800,182,76,27,Right,69.5,28.333333333333332,54.666666666666664,68.66666666666667,64.0,57.625,10.0
276,Sifiso Hlanti,69,69,,,182,78,30,Left,68.5,71.0,57.666666666666664,67.66666666666667,62.857142857142854,40.0,9.8
277,Claud Adjapong,69,79,1700000,15500,180,74,22,Right,74.5,70.66666666666667,69.16666666666667,68.0,63.42857142857143,47.75,9.0
278,Jakob Glesnes,69,74,1200000,3700,188,84,26,Right,60.0,65.66666666666667,60.0,58.0,64.0,48.75,8.2
279,Ognjen Ožegović,69,72,1300000,10000,180,70,26,Right,70.5,40.0,65.33333333333333,65.0,72.28571428571429,65.25,9.0
280,Cedric Itten,69,78,1600000,7300,189,81,23,Right,64.5,33.0,55.0,61.333333333333336,67.42857142857143,58.375,8.2
281,Naoyuki Fujita,69,69,800000,4500,175,72,33,Right,67.5,61.0,62.166666666666664,70.0,64.42857142857143,52.75,10.8
282,Tsukasa Morishima,69,75,1500000,6000,175,66,23,Right,69.0,26.333333333333332,56.333333333333336,65.0,69.28571428571429,57.0,11.0
283,Hayao Kawabe,69,73,1300000,5500,178,70,25,Right,70.0,65.66666666666667,64.0,67.0,71.85714285714286,54.5,10.4
284,Keita Endo,69,75,1400000,2600,175,66,22,Right,69.5,50.0,55.5,67.33333333333333,73.85714285714286,50.375,11.4
285,Santiago Colombatto,69,75,1400000,5400,179,71,23,Left,68.5,54.333333333333336,66.83333333333333,69.66666666666667,67.14285714285714,52.5,10.8
286,Yutaka Yoshida,69,69,875000,4200,168,70,30,Right,65.5,66.33333333333333,62.833333333333336,66.66666666666667,78.71428571428571,41.375,10.8
287,Daniel Sappa,69,74,1100000,4900,193,90,25,Right,17.0,15.666666666666666,35.0,21.0,41.0,21.625,68.6
288,Lautaro Comas,69,72,1300000,6400,172,67,25,Right,68.0,27.0,51.0,60.333333333333336,70.0,52.25,9.8
289,Sarpreet Singh,69,80,1800000,2600,175,65,21,Left,68.5,46.0,65.0,69.33333333333333,68.42857142857143,59.875,9.6
290,Oh Jae Suk,69,69,875000,6000,178,74,30,Right,64.0,72.0,59.166666666666664,53.666666666666664,65.42857142857143,36.75,10.0
291,Hiroaki Okuno,69,69,1100000,5100,171,68,31,Right,70.0,35.0,56.833333333333336,67.66666666666667,74.0,64.5,9.2
292,Judson,69,73,1200000,3800,170,71,27,Right,57.5,69.0,65.66666666666667,58.0,72.0,46.0,10.0
293,Fahd Moufi,69,76,1300000,3200,179,73,24,Right,67.0,70.33333333333333,64.16666666666667,60.0,71.0,43.75,9.6
294,Lucas Fernandes,69,70,1200000,2900,174,65,26,Right,68.0,32.666666666666664,49.666666666666664,60.0,74.42857142857143,57.25,11.0
295,Farouk Miya,69,75,1400000,6400,177,74,22,Right,69.5,27.666666666666668,55.5,65.0,70.85714285714286,60.875,9.2
296,Janni Serra,69,79,1700000,6200,193,87,22,Left,61.0,35.333333333333336,53.5,42.333333333333336,58.0,60.125,8.8
297,David Lemos,69,75,1500000,1900,175,72,25,Left,65.5,23.666666666666668,53.333333333333336,60.666666666666664,73.57142857142857,61.875,8.6
298,Christopher Martins,69,80,1700000,8200,187,80,23,Right,63.0,67.0,61.333333333333336,63.0,64.57142857142857,50.625,9.0
299,Dániel Sallói,69,76,1500000,4000,185,68,24,Right,70.5,36.0,59.333333333333336,64.0,68.0,66.25,8.0
300,Giorgi Aburjania,69,74,1400000,6700,186,75,25,Right,69.5,62.0,67.33333333333333,68.33333333333333,63.42857142857143,58.0,7.8
301,Lee Seung Woo,69,75,1400000,4600,173,63,22,Right,73.5,22.333333333333332,49.0,61.666666666666664,68.42857142857143,58.25,11.2
302,Alex Muyl,69,75,1400000,3700,180,79,24,Right,67.5,63.333333333333336,64.33333333333333,63.0,79.57142857142857,54.75,10.2
303,Jannes Horn,69,77,1400000,9700,186,77,23,Left,64.5,68.33333333333333,56.166666666666664,59.333333333333336,69.42857142857143,41.625,9.6
304,Quentin Boisgard,69,77,1500000,11000,174,75,23,Right,72.0,47.666666666666664,58.833333333333336,70.0,64.57142857142857,57.875,8.4
305,Andrei Ivan,69,75,1500000,4600,189,81,23,Right,68.5,28.666666666666668,61.833333333333336,60.333333333333336,73.71428571428571,64.75,10.0
306,Daniel Cataño,69,69,1100000,2200,174,75,28,Right,72.0,45.666666666666664,58.666666666666664,62.333333333333336,66.28571428571429,54.375,10.2
307,Rafa Mir,69,76,1500000,29500,191,87,23,Right,68.0,39.333333333333336,57.166666666666664,61.0,69.28571428571429,64.25,10.8
308,Fabian Schleusener,69,69,1100000,7800,186,81,28,Right,65.5,23.666666666666668,56.0,58.333333333333336,72.42857142857143,58.875,8.8
309,Filippo Bandinelli,69,74,1400000,2300,180,74,25,Left,69.0,60.0,64.16666666666667,66.33333333333333,70.85714285714286,64.0,9.6
310,Michael Verrips,69,76,1100000,9600,195,90,23,Right,13.5,14.333333333333334,25.833333333333332,20.333333333333332,27.571428571428573,15.25,69.4
311,Hildeberto Pereira,69,74,1400000,3400,177,77,24,Right,71.0,52.666666666666664,68.83333333333333,61.0,78.14285714285714,62.75,12.2
312,Moussa Koné,69,76,1500000,10500,177,68,23,Right,67.0,25.333333333333332,59.5,48.0,74.28571428571429,54.125,9.0
313,Brayan Garnica,69,75,1400000,8800,167,56,24,Right,69.0,31.333333333333332,53.166666666666664,67.0,72.28571428571429,53.625,10.8
314,Patrick Erras,69,74,1300000,5600,196,87,25,Right,51.0,67.0,64.66666666666667,61.333333333333336,44.285714285714285,37.25,10.6
315,Juan Diego Rojas,69,69,1100000,8800,178,66,27,Right,74.0,30.0,50.0,58.0,79.85714285714286,64.25,7.8
316,Trevoh Chalobah,69,82,1800000,7500,190,75,21,Right,66.5,68.0,62.333333333333336,59.0,64.85714285714286,43.5,7.0
317,Paolo Ghiglione,69,78,1600000,7000,191,80,23,Right,70.0,66.33333333333333,65.83333333333333,65.33333333333333,63.42857142857143,51.0,9.6
318,Jaime Carreño,69,77,1500000,7000,166,65,23,Right,67.5,65.66666666666667,61.166666666666664,68.0,77.42857142857143,55.625,9.0
319,Melvin Regalito,69,69,1100000,7400,182,76,28,Left,70.5,27.333333333333332,58.0,64.66666666666667,60.42857142857143,59.0,13.0
320,Roldão Riso,69,69,975000,12000,177,78,28,Right,61.5,69.66666666666667,57.666666666666664,69.0,67.85714285714286,59.25,15.8
321,Weilson Leal,69,69,925000,8100,181,74,32,Left,71.5,28.0,59.333333333333336,61.0,69.0,65.5,10.6
322,Emidio Hoffman,69,69,1000000,12000,188,79,24,Right,57.0,71.0,57.833333333333336,60.333333333333336,57.57142857142857,54.0,15.6
323,Paulo Mesqueira,69,69,900000,8100,175,71,32,Left,68.5,65.33333333333333,60.0,72.66666666666667,59.57142857142857,66.5,12.8
324,Jonaldo Monteiro,69,69,950000,3900,179,74,20,Left,58.0,65.0,64.0,68.0,71.0,54.0,14.0
325,Kaíque Mutto,69,69,750000,11000,191,82,28,Right,15.0,11.333333333333334,49.166666666666664,14.333333333333334,49.0,15.625,67.6
326,Rômulão Selva,69,69,1100000,11500,178,72,28,Right,75.5,17.666666666666668,59.166666666666664,59.666666666666664,69.42857142857143,61.0,10.0
327,Antonaldo Laforte,69,69,1100000,13000,178,82,28,Right,64.0,23.0,61.0,65.33333333333333,61.57142857142857,58.75,15.0
328,Alson Botelho,69,69,975000,7200,180,73,20,Right,61.0,72.66666666666667,59.0,57.666666666666664,68.71428571428571,45.125,9.8
329,Paulo Fajarda,69,69,950000,12000,180,78,28,Right,35.5,70.0,59.166666666666664,49.0,60.57142857142857,40.25,13.6
330,Jaimosa Cavaco,69,69,950000,3200,168,60,20,Right,51.5,66.33333333333333,57.333333333333336,58.333333333333336,65.71428571428571,54.5,13.2
331,Carvamelinho,69,69,1000000,10000,178,75,24,Right,56.5,71.0,60.666666666666664,75.33333333333333,66.28571428571429,55.875,11.8
332,Renatao Baumer,69,69,1000000,5300,178,76,24,Left,60.0,70.0,59.333333333333336,68.66666666666667,65.42857142857143,56.5,10.0
333,Luciano Cacheira,69,69,800000,4100,181,75,24,Right,13.5,19.666666666666668,35.833333333333336,13.333333333333334,40.714285714285715,22.25,69.2
334,Kastriot Dermaku,69,71,1100000,16500,195,89,28,Left,42.5,70.0,56.333333333333336,49.333333333333336,62.285714285714285,43.375,8.0
335,Jordi Calavera,69,75,1300000,8200,182,74,25,Right,67.0,65.33333333333333,62.166666666666664,64.33333333333333,74.57142857142857,56.5,10.4
336,Joshua Mees,69,75,1400000,16000,180,76,24,Right,71.0,17.333333333333332,54.333333333333336,60.333333333333336,69.71428571428571,60.5,9.6
337,Cristian Dájome,69,70,1200000,4000,172,69,26,Right,67.5,26.0,50.333333333333336,66.0,74.85714285714286,48.5,10.4
338,Gerard Valentín,69,70,1200000,4600,177,75,27,Right,71.0,62.333333333333336,61.0,64.66666666666667,78.0,38.75,8.4
339,Gabriel Suazo,69,77,1500000,6000,175,67,23,Left,71.0,65.0,63.5,67.0,74.71428571428571,53.25,10.6
340,Jules Van Cleemput,69,76,1300000,5700,183,73,23,Right,66.0,67.33333333333333,65.66666666666667,68.33333333333333,70.85714285714286,39.625,12.0
341,Felipe Carvalho,69,73,1200000,2600,188,96,26,Left,51.5,62.666666666666664,56.0,49.333333333333336,68.14285714285714,41.125,10.0
342,Jaquité,69,77,1400000,3200,172,65,24,Right,65.5,70.33333333333333,61.666666666666664,58.333333333333336,74.85714285714286,47.0,9.8
343,Marco Baixinho,69,69,875000,5100,187,80,31,Right,51.0,67.33333333333333,57.5,51.333333333333336,60.142857142857146,39.25,13.0
344,Costinha,69,70,1200000,3200,170,66,28,Right,74.5,58.333333333333336,67.83333333333333,65.66666666666667,72.71428571428571,66.5,8.0
345,Lorenzo Dickmann,69,78,1500000,5500,177,70,23,Right,66.5,71.66666666666667,61.166666666666664,61.333333333333336,67.0,47.75,7.8
346,Pablo Rojas,69,69,1100000,2000,167,72,28,Right,68.5,29.333333333333332,51.5,61.666666666666664,79.71428571428571,50.875,9.0
347,Kévin Hoggas,69,69,1100000,7300,183,77,28,Right,69.5,54.0,63.0,66.33333333333333,64.85714285714286,67.875,10.4
348,Vasile Mogoș,69,69,1100000,2200,186,82,27,Right,68.5,69.0,64.83333333333333,66.66666666666667,73.42857142857143,61.75,11.0
349,Youssef El Jebli,69,70,1200000,12000,177,75,27,Right,68.5,32.0,60.0,67.0,66.57142857142857,64.0,10.6
350,Bryan Smeets,69,70,1200000,5400,183,78,27,Right,68.0,55.666666666666664,67.83333333333333,71.0,67.42857142857143,61.875,7.0
351,Mohammed Osman,69,72,1300000,4200,183,78,26,Right,69.0,48.666666666666664,62.833333333333336,68.33333333333333,61.0,60.625,11.8
352,Christian Tabó,69,70,1200000,4300,174,75,26,Right,73.5,26.333333333333332,58.166666666666664,61.333333333333336,73.71428571428571,58.125,9.2
353,Matías Campos,69,70,1300000,2700,178,75,27,Right,67.5,26.333333333333332,54.666666666666664,40.0,69.0,61.625,10.2
354,Jhon Pérez,69,69,1000000,1500,174,67,32,Right,68.0,41.666666666666664,58.166666666666664,69.0,64.57142857142857,63.0,7.0
355,Bailey Peacock-Farrell,69,77,1200000,9600,192,73,23,Left,23.5,19.666666666666668,34.833333333333336,26.666666666666668,53.285714285714285,21.25,69.2
356,Mattias Svanberg,69,83,2300000,10500,185,77,21,Right,74.5,52.333333333333336,63.833333333333336,69.33333333333333,71.14285714285714,59.5,9.2
